Unnamed: 0,config.activation,config.b_init,config.dataset,config.dnn_architecture,config.dropout,config.epochs,config.epochs_between_checkpoints,config.init_std,config.l2reg,config.learning_rate,config.num_layers,config.num_units,config.optimizer,config.random_seed,config.train_fraction,config.w_init,modeldir,step,test_accuracy,test_loss,train_accuracy,train_loss,laststep
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.12666666507720947,2.1578209400177,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.17666666209697723,2.137066125869751,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.10999999940395355,2.2474148273468018,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.11999999731779099,2.193385601043701,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.12999999523162842,2.2633893489837646,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.11999999731779099,2.225480079650879,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.12666666507720947,2.2306344509124756,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.20000000298023224,2.157811164855957,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.17666666209697723,2.207064151763916,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.16333332657814026,2.191769599914551,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.17000000178813934,2.2227375507354736,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.17000000178813934,2.196155309677124,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.23000000417232513,2.116943836212158,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.15333333611488342,2.2247886657714844,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.10333333164453506,2.295398473739624,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.1899999976158142,2.180570602416992,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.1599999964237213,2.273949384689331,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.12999999523162842,2.1337428092956543,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.10333333164453506,2.217103958129883,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.25333333015441895,2.0572454929351807,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.2266666740179062,2.076197624206543,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.10000000149011612,2.272979497909546,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.1133333370089531,2.287578582763672,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.10000000149011612,2.2111449241638184,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.10999999940395355,2.30062198638916,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.2133333384990692,2.1770195960998535,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.15666666626930237,2.2200350761413574,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.20333333313465118,2.108612060546875,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.1366666704416275,2.2162065505981445,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.1433333307504654,2.246183395385742,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.15333333611488342,2.1446852684020996,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.1733333319425583,2.0931527614593506,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.25,2.100832223892212,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.14666666090488434,2.238138198852539,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.1899999976158142,2.2660109996795654,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.1133333370089531,2.216622829437256,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.18333333730697632,2.2682342529296875,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.15333333611488342,2.2171833515167236,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.14666666090488434,2.1768078804016113,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.11999999731779099,2.2800674438476562,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.1366666704416275,2.218219518661499,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.12999999523162842,2.197648286819458,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.12333333492279053,2.2523083686828613,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.17666666209697723,2.1926963329315186,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.17666666209697723,2.131007432937622,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.10999999940395355,2.2596471309661865,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.11666666716337204,2.2593884468078613,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.14666666090488434,2.2663748264312744,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.16333332657814026,2.2234838008880615,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.20999999344348907,2.137906074523926,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.1966666728258133,2.1612367630004883,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.2666666805744171,2.0469958782196045,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.1966666728258133,2.2854421138763428,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.1133333370089531,2.2875053882598877,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.11999999731779099,2.249946355819702,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.18666666746139526,2.203706979751587,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.10333333164453506,2.2804489135742188,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.13333334028720856,2.2246034145355225,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.08666666597127914,2.1929705142974854,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.23000000417232513,2.1832618713378906,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.2199999988079071,2.0574448108673096,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.1733333319425583,2.2252113819122314,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.1066666692495346,2.2490427494049072,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.1733333319425583,2.2169389724731445,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.12333333492279053,2.2170472145080566,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.13333334028720856,2.2183263301849365,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.23000000417232513,2.07000732421875,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.21666666865348816,2.2414464950561523,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.1433333307504654,2.2874181270599365,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.15000000596046448,2.1565475463867188,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.1899999976158142,2.1672446727752686,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.273333340883255,2.2131521701812744,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.20000000298023224,2.278593063354492,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.20000000298023224,2.266327381134033,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.10000000149011612,2.274526596069336,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.1899999976158142,2.27146315574646,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.15000000596046448,2.198061227798462,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.17000000178813934,2.186389684677124,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.11999999731779099,2.279695510864258,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.17000000178813934,2.216580629348755,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.25333333015441895,1.9753018617630005,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.2199999988079071,2.2095155715942383,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.2933333218097687,1.9601495265960693,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.18666666746139526,2.196765899658203,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.14666666090488434,2.231128215789795,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.11666666716337204,2.265674591064453,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.12333333492279053,2.2874772548675537,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.23333333432674408,2.003119707107544,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.1066666692495346,2.2566661834716797,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.10333333164453506,2.2746541500091553,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.12666666507720947,2.2617220878601074,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.21666666865348816,2.1984052658081055,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.20000000298023224,2.178941249847412,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.10333333164453506,2.2563936710357666,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.15000000596046448,2.2538042068481445,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.14666666090488434,2.1825180053710938,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.13333334028720856,2.2786941528320312,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.17666666209697723,2.2612011432647705,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.15666666626930237,2.1968770027160645,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.10999999940395355,2.254429578781128,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.19333332777023315,2.190708637237549,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.1899999976158142,2.1368792057037354,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.14000000059604645,2.208488941192627,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.10999999940395355,2.26005482673645,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.1666666716337204,2.2581164836883545,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.1899999976158142,2.202545642852783,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.19333332777023315,2.079530715942383,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.20333333313465118,2.2659153938293457,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.20000000298023224,2.199101448059082,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.1899999976158142,2.200671911239624,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.17000000178813934,2.1938259601593018,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.1733333319425583,2.2589635848999023,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.1899999976158142,2.1876871585845947,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.1599999964237213,2.2346627712249756,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.1066666692495346,2.2682688236236572,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.17000000178813934,2.1783509254455566,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.17666666209697723,2.2310266494750977,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.18000000715255737,2.150352716445923,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.1066666692495346,2.2228128910064697,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.1599999964237213,2.2487480640411377,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.27000001072883606,1.996638536453247,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.12999999523162842,2.215362071990967,0.0847092494368553,2.308099881889894,True
path,relu,zeros,cnn_zoo_new,cnn,0.0,86,20,1.0,0.0,0.0,2,6,adam,0,1.0,he_normal,path,86,0.15666666626930237,2.251250743865967,0.0847092494368553,2.308099881889894,True
